Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M120891,0 Block Of Arden Wood Way,San Francisco,CA,94132,06/12/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,"(37.735269466, -122.472715584)",POINT (-122.472715584 37.735269466),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,46,10,8,41,40,8,4,1,29491,,,1,,,46
M181089,3000 Block Of 25th Street,San Francisco,CA,94110,04/09/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Mission,"(37.751063596, -122.410357385)",POINT (-122.410357385 37.751063596),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M180591,4300 Block Of 24th Street,San Francisco,CA,94114,02/28/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,"(37.750877653, -122.440076703)",POINT (-122.440076703 37.750877653),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,51,3,5,22,22,4,5,2,28862,,,1,,,51
M011189,100 Block Of Henry Street,San Francisco,CA,94114,06/25/2001,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.766540199, -122.434434755)",POINT (-122.434434755 37.766540199),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,28,7,5,5,3,5,5,15,28862,,,1,,,28
M031112,400 Block Of 17th Avenue,San Francisco,CA,94121,03/19/2003,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,1,Outer Richmond,"(37.779518104, -122.476028151)",POINT (-122.476028151 37.779518104),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,5,8,4,29,26,6,2,11,54,,,1,,,5
M041502,1000 Block Of Washington Street,San Francisco,CA,94108,08/17/2004,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,"(37.794606399, -122.41029457)",POINT (-122.41029457 37.794606399),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,21,21,1,10,3,28857,,,1,,,16
M041912,500 Block Of Randolph Street,San Francisco,CA,94132,10/25/2004,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.714324644, -122.467545899)",POINT (-122.467545899 37.714324644),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,65,10,1,24,24,8,6,9,64,,,2,,,65
M010400,100 Block Of Clinton Park,San Francisco,CA,94103,03/07/2001,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Mission,"(37.76926771, -122.423396857)",POINT (-122.423396857 37.76926771),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,8,28853,,,2,,,37
M172874,100 Block Of Leland Avenue,San Francisco,CA,94134,11/20/2017,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.712058796, -122.406110808)",POINT (-122.406110808 37.712058796),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,75,9,9,40,39,7,8,9,309,,,2,,,75
M020092,500 Block Of Faxon Avenue,San Francisco,CA,94112,01/28/2002,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.724197966, -122.460301717)",POINT (-122.460301717 37.724197966),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,64,10,8,24,24,8,4,9,28861,,,2,,19,64
M010919,200 Block Of Leavenworth Street,San Francisco,CA,94102,05/14/2001,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783250416, -122.414216002)",POINT (-122.414216002 37.783250416),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M040647,900 Block Of Geary Street,San Francisco,CA,94109,04/16/2004,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.78605122, -122.418924277)",POINT (-122.418924277 37.78605122),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,4,10,36,36,9,9,13,28858,10,,2,,,50
M030225,200 Block Of Harrison Street,San Francisco,CA,94105,09/19/2002,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Financial District/South Beach,"(37.787833779, -122.390798393)",POINT (-122.390798393 37.787833779),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,30,1,10,8,6,2,9,6,28855,3,,1,,,30
M150671,2200 Block Of 19th Avenue,San Francisco,CA,94116,03/30/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,03/25/2018,4,Sunset/Parkside,"(37.745845151, -122.475965796)",POINT (-122.475965796 37.745845151),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,40,10,7,35,35,8,3,1,29491,,,1,,,40
M033977,0 Block Of Perego Terrace,San Francisco,CA,94131,11/10/2003,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/07/2006,8,Twin Peaks,"(37.750440443, -122.444840164)",POINT (-122.444840164 37.750440443),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,51,7,5,38,38,5,5,2,63,,,1,,,51
M120690,800 Block Of Shotwell Street,San Francisco,CA,94110,05/07/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,"(37.754829661, -122.415465688)",POINT (-122.415465688 37.754829661),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M010985,700 Block Of 26th Avenue,San Francisco,CA,94121,05/22/2001,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.775323244, -122.485395712)",POINT (-122.485395712 37.775323244),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M020815,400 Block Of Eureka Street,San Francisco,CA,94114,06/12/2002,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Noe Valley,"(37.754913905, -122.437777858)",POINT (-122.437777858 37.754913905),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,115,3,5,22,22,4,5,2,28862,,,1,,,115
M011657,700 Block Of Gerary,San Francisco,CA,94109,09/14/2001,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Tenderloin,"(37.786679016, -122.413995034)",POINT (-122.413995034 37.786679016),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,3,36,36,1,10,5,28852,,,2,,,50
M180023,1500 Block Of Fulton Street,San Francisco,CA,94117,01/08/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Lone Mountain/USF,"(37.776384775, -122.442321335)",POINT (-122.442321335 37.776384775),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,7,11,18,16,5,11,15,29492,,,1,,,97
M122055,400 Block Of Castro Street,San Francisco,CA,94114,11/02/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Castro/Upper Market,"(37.761786791, -122.435013847)",POINT (-122.435013847 37.761786791),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,38,3,5,5,3,4,5,15,28862,9,,1,,1,38
M011574,600 Block Of Ofarrell Street,San Francisco,CA,94109,08/29/2001,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.785358552, -122.415955969)",POINT (-122.415955969 37.785358552),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28858,6,1,2,1,,20
M180036,2900 Block Of Jennings Street,San Francisco,CA,94124,01/10/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.721689595, -122.393398237)",POINT (-122.393398237 37.721689595),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,88,2,9,1,1,3,8,10,58,,,2,,,88
M010708,1900 Block Of 30th Avenue,San Francisco,CA,94116,04/16/2001,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.750918626, -122.488138676)",POINT (-122.488138676 37.750918626),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,29491,,,1,,,39
M141550,3900 Block Of 18th Street,San Francisco,CA,94114,07/17/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.761143167, -122.431688789)",POINT (-122.431688789 37.761143167),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,38,3,5,5,3,4,5,15,28862,,,1,,1,38
M141003,1900 Block Of 47th Avenue,San Francisco,CA,94116,05/21/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/19/2017,4,Sunset/Parkside,"(37.750116631, -122.506352201)",POINT (-122.506352201 37.750116631),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,29491,,,1,,,39
M111874,3600 Block Of 20th Street,San Francisco,CA,94110,12/06/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,12/05/2014,9,Mission,"(37.758486302, -122.422385382)",POINT (-122.422385382 37.758486302),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,2,28859,,,1,,,37
M120510,1700 Block Of Washington Street,San Francisco,CA,94109,04/09/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Russian Hill,"(37.793208178, -122.422061501)",POINT (-122.422061501 37.793208178),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,105,4,3,32,32,9,10,13,28858,,,1,,,105
M020765,4200 Block Of Lincoln Way,San Francisco,CA,94122,06/14/2002,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.764196608, -122.503502061)",POINT (-122.503502061 37.764196608),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M131693,2200 Block Of 46th Avenue,San Francisco,CA,94116,10/04/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,09/23/2016,4,Sunset/Parkside,"(37.744576465, -122.504750127)",POINT (-122.504750127 37.744576465),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,29491,,,1,,,39
M111015,100 Block Of Woolsey Street,San Francisco,CA,94134,06/16/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,"(37.725157564, -122.403122133)",POINT (-122.403122133 37.725157564),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,91,2,2,25,28,3,7,10,309,,,2,,,91
M110087,600 Block Of Shrader Street,San Francisco,CA,94117,01/27/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,"(37.768920849, -122.451702523)",POINT (-122.451702523 37.768920849),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,25,7,11,3,9,5,11,15,29492,,,1,,25,25
M121464,1100 Block Of Market Street,San Francisco,CA,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M120318,0 Block Of Maddux Avenue,San Francisco,CA,94124,03/06/2012,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.734803698, -122.398206619)",POINT (-122.398206619 37.734803698),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,87,2,9,1,1,3,8,10,58,,,2,,,87
M142501,1500 Block Of Francisco Street,San Francisco,CA,94123,11/07/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,2,Marina,"(37.80242557, -122.43066569)",POINT (-122.43066569 37.80242557),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,17,4,6,13,17,9,1,13,57,,,1,,,17
M142315,1800 Block Of Grant Avenue,San Francisco,CA,94133,10/20/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.803670695, -122.408263908)",POINT (-122.408263908 37.803670695),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,106,6,3,23,23,1,10,3,308,,,1,,,106
M120059,900 Block Of Post Street,San Francisco,CA,94109,01/10/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.787277155, -122.416825198)",POINT (-122.416825198 37.787277155),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,50,6,3,21,21,1,10,13,28858,,,2,,,50
M101471,1300 Block Of 09th Avenue,San Francisco,CA,94122,10/18/2010,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.763102974, -122.466314669)",POINT (-122.466314669 37.763102974),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,109,10,11,14,12,8,11,1,56,,,1,,2,109
M140933,900 Block Of Franklin Street,San Francisco,CA,94109,04/25/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Western Addition,"(37.783393966, -122.42253693)",POINT (-122.42253693 37.783393966),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,100,4,11,39,41,9,11,7,28858,,,2,,,100
M130886,1800 Block Of Gough Street,San Francisco,CA,94109,05/15/2013,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.790404475, -122.425777441)",POINT (-122.425777441 37.790404475),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,4,6,30,27,9,1,13,28858,,,1,,,102
M101320,1100 Block Of Market Street,San Francisco,CA,94103,09/24/2010,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M120651,800 Block Of Broderick Street,San Francisco,CA,94115,05/04/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.778040437, -122.44018846)",POINT (-122.44018846 37.778040437),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,7,11,39,41,5,11,15,29490,,,1,,,97
M121301,1100 Block Of Market Street,San Francisco,CA,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M031307,700 Block Of Bush Street,San Francisco,CA,94108,04/21/2003,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,"(37.790001222, -122.409598797)",POINT (-122.409598797 37.790001222),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,19,6,3,21,21,1,10,5,28857,,,2,,,19
M040345,300 Block Of Page Street,San Francisco,CA,94102,03/02/2004,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.773615084, -122.426539771)",POINT (-122.426539771 37.773615084),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,26,4,11,9,10,9,11,7,28852,,,1,,,26
M132049,400 Block Of Naples Street,San Francisco,CA,94112,12/11/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/29/2016,11,Excelsior,"(37.721655228, -122.430674545)",POINT (-122.430674545 37.721655228),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,2,,,90
M101642,200 Block Of Parnassus Street,San Francisco,CA,94117,11/12/2010,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,11/09/2013,8,Inner Sunset,"(37.764407477, -122.453876965)",POINT (-122.453876965 37.764407477),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,110,7,11,14,12,5,11,15,29492,,,1,,,110
M101389,1100 Block Of Market Street,San Francisco,CA,94103,09/24/2010,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,6,South of Market,"(37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,5,10,34,34,2,9,8,28853,7,1,2,1,3,32
M012193,1400 Block Of Ocean Avenue,San Francisco,CA,94112,12/07/2001,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.724145946, -122.457782442)",POINT (-122.457782442 37.724145946),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,64,10,8,24,24,8,4,9,28861,13,,2,,19,64
M030876,1200 Block Of 17th Avenue,San Francisco,CA,94122,02/20/2003,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,"(37.764603182, -122.474982796)",POINT (-122.474982796 37.764603182),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,109,10,11,14,12,8,11,11,56,,,1,,,109
M140425,1800 Block Of Clay Street,San Francisco,CA,94109,03/03/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,"(37.792124245, -122.423528289)",POINT (-122.423528289 37.792124245),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,102,4,6,30,27,9,1,13,28858,,,1,,,102
M131588,100 Block Of Eddy Street,San Francisco,CA,94102,08/14/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.784190905, -122.410119482)",POINT (-122.410119482 37.784190905),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
M140035,2100 Block Of Stockton Street,San Francisco,CA,94133,01/03/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.805554274, -122.410285575)",POINT (-122.410285575 37.805554274),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,106,6,3,23,23,1,10,3,308,,,2,,,106
